<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210308,162000,2.7400000,2.7400000,2.7400000,2.7400000,1
20210308,163000,2.7450000,2.7450000,2.7350000,2.7350000,4
20210308,164000,2.7350000,2.7350000,2.7350000,2.7350000,1
20210308,165000,2.7350000,2.7350000,2.7350000,2.7350000,2
20210308,170000,2.7350000,2.7400000,2.7350000,2.7400000,7
20210308,171000,2.7300000,2.7300000,2.7250000,2.7250000,4
20210308,175000,2.7350000,2.7400000,2.7300000,2.7400000,6
20210308,182000,2.7350000,2.7350000,2.7350000,2.7350000,2
20210308,183000,2.7300000,2.7300000,2.7300000,2.7300000,1
20210308,192000,2.7350000,2.7350000,2.7350000,2.7350000,1
20210308,210000,2.7350000,2.7350000,2.7350000,2.7350000,1
20210308,213000,2.7450000,2.7450000,2.7400000,2.7400000,7
20210308,224000,2.7550000,2.7550000,2.7550000,2.7550000,4
20210308,233000,2.7500000,2.7500000,2.7500000,2.7500000,1
20210309,031000,2.7550000,2.7550000,2.7550000,2.7550000,2
20210309,041000,2.7550000,2.7550000,2.7550000,2.7550000,2
20210309,125000,2.7500000,2.7500000,2.7500000,2.7500000,2
20210309,133000,2.7500000,2.7500000,2.7500000,2.7500000,2
20210309,143000,2.7600000,2.7600000,2.7600000,2.7600000,2
20210309,144000,2.7450000,2.7450000,2.7450000,2.7450000,3
20210309,150000,2.7400000,2.7400000,2.7400000,2.7400000,1
20210309,153000,2.7400000,2.7400000,2.7400000,2.7400000,1
20210309,154000,2.7300000,2.7400000,2.7300000,2.7400000,10
20210309,155000,2.7350000,2.7400000,2.7350000,2.7400000,12
20210309,161000,2.7300000,2.7350000,2.7300000,2.7350000,3
20210309,162000,2.7350000,2.7350000,2.7350000,2.7350000,1
20210309,163000,2.7250000,2.7250000,2.7250000,2.7250000,1
20210309,172000,2.7350000,2.7350000,2.7350000,2.7350000,1
20210309,173000,2.7350000,2.7350000,2.7350000,2.7350000,1
20210309,175000,2.7450000,2.7450000,2.7450000,2.7450000,1
20210309,180000,2.7400000,2.7400000,2.7400000,2.7400000,1
20210309,215000,2.7450000,2.7500000,2.7450000,2.7500000,2
20210309,222000,2.7700000,2.7700000,2.7700000,2.7700000,1
20210309,224000,2.7450000,2.7520000,2.7450000,2.7520000,5
20210309,235000,2.7550000,2.7800000,2.7500000,2.7550000,11
20210310,000000,2.7600000,2.7600000,2.7600000,2.7600000,2
